COD_DPTO,COD_MUNIC,ANO,apgar_bajo_promedio,atenciones_per_nacimiento,consultas_per_nacimiento,consultas_promedio,defunciones_fetales,edad_materna_promedio,indice_fragilidad_sistema,num_instituciones,pct_area_rural,pct_bajo_nivel_educativo,pct_bajo_peso,pct_cesarea,pct_embarazo_multiple,pct_embarazos_alto_riesgo,pct_instituciones_publicas,pct_madres_adolescentes,pct_madres_edad_avanzada,pct_mortalidad_evitable,pct_prematuro,pct_regimen_subsidiado,pct_sin_control_prenatal,pct_sin_seguridad_social,presion_obstetrica,procedimientos_per_nacimiento,tasa_mortalidad_fetal,tasa_mortalidad_neonatal,total_defunciones,total_nacimientos,urgencias_per_nacimiento,edad_materna_categoria,tasa_mortalidad_fetal_categoria,tasa_mortalidad_neonatal_categoria,bajo_peso_categoria,prematuros_categoria,sin_prenatal_categoria,cesareas_categoria,madres_adolescentes_categoria,fragilidad_categoria,presion_obstetrica_categoria
50,400,2020,0.0303030303030303,500.0,0.1515151515151515,5.137931034482759,0.0,27.151515151515152,0.0,4,0.2424242424242424,0.9393939393939394,0.0,0.0,0.0,84.84848484848484,0.25,0.1212121212121212,0.2424242424242424,100.0,0.8484848484848485,0.8181818181818182,0.1515151515151515,0.0,8.25,0.0909090909090909,0.0,0.0,1.0,33,0.0303030303030303,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,400,2021,0.0476190476190476,500.0,0.2857142857142857,5.380952380952381,1.0,25.09523809523809,0.0,4,0.0476190476190476,0.9047619047619048,0.0,0.0,0.0,100.0,0.25,0.238095238095238,0.0476190476190476,100.0,1.0,0.8095238095238095,0.0476190476190476,0.0,5.25,0.1904761904761904,47.61904761904761,0.0,0.0,21,0.0952380952380952,Adultas jóvenes (óptimo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,400,2022,0.0,0.0,0.0,4.25,0.0,25.75,0.0,4,0.125,1.0,0.0,0.0,0.0,87.5,0.25,0.125,0.25,0.0,0.875,0.625,0.125,0.125,2.0,0.0,0.0,0.0,0.0,8,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,400,2023,0.0,0.0,0.0,2.75,0.0,30.75,0.0,4,0.5,1.0,0.5,0.0,0.5,100.0,0.25,0.0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,400,2024,0.1666666666666666,0.0,0.0,4.666666666666667,0.0,27.0,0.0,4,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,66.66666666666666,0.25,0.1666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.0,1.5,0.0,0.0,0.0,0.0,6,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,450,2020,0.0526315789473684,500.0,0.2105263157894736,2.3,0.0,23.973684210526315,0.0,1,0.5263157894736842,0.9210526315789472,0.0,0.0,0.0,50.0,1.0,0.3684210526315789,0.1052631578947368,0.0,0.5,0.6842105263157895,0.6052631578947368,0.0,38.0,0.131578947368421,0.0,0.0,0.0,38,0.0526315789473684,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,450,2021,0.0,500.0,0.175,1.6923076923076923,0.0,25.0,0.0,1,0.4,0.725,0.075,0.0,0.0,90.0,1.0,0.225,0.1,0.0,0.9,0.825,0.4,0.0,40.0,0.075,0.0,0.0,0.0,40,0.025,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,450,2022,0.0,0.0,0.0,1.3571428571428572,0.0,23.547619047619047,0.0,1,0.3809523809523809,0.8095238095238095,0.0952380952380952,0.0,0.0,80.95238095238095,1.0,0.3571428571428571,0.1428571428571428,0.0,0.8095238095238095,0.8095238095238095,0.5714285714285714,0.0,42.0,0.0,0.0,0.0,0.0,42,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,450,2023,0.0,0.0,0.0,0.8571428571428571,1.0,23.428571428571427,0.0,1,0.4285714285714285,0.8095238095238095,0.1428571428571428,0.0,0.0,85.71428571428571,1.0,0.2857142857142857,0.0952380952380952,100.0,0.7142857142857143,0.9047619047619048,0.7142857142857143,0.0,21.0,0.0,47.61904761904761,0.0,0.0,21,0.0,Jóvenes (bajo riesgo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,450,2024,0.0,0.0,0.0,2.0,0.0,26.13793103448276,0.0,1,0.5666666666666667,0.8333333333333334,0.1,0.0,0.0,70.0,1.0,0.2666666666666666,0.1666666666666666,0.0,0.5333333333333333,0.8333333333333334,0.5,0.1,30.0,0.0,0.0,0.0,0.0,30,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,568,2020,0.0213089802130898,152.20700152207002,0.0213089802130898,2.752577319587629,9.0,23.97108066971081,4.199018932264951,30,0.4140030441400304,0.9665144596651446,0.0213089802130898,0.0015220700152207,0.0,58.9041095890411,0.1,0.2846270928462709,0.0852359208523592,100.0,0.589041095890411,0.8386605783866058,0.5418569254185692,0.0,21.9,0.0197869101978691,13.6986301369863,1.5220700152207,1.0,657,0.0030441400304414,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,568,2021,0.0136612021857923,136.6120218579235,0.0314207650273224,1.9830220713073008,5.0,24.206284153005463,4.387986150973014,30,0.4658469945355191,0.9494535519125684,0.0286885245901639,0.0,0.0054644808743169,57.513661202185794,0.1,0.25,0.0846994535519125,62.5,0.575136612021858,0.7841530054644809,0.5327868852459017,0.0027322404371584,24.4,0.0109289617486338,6.830601092896175,1.366120218579235,3.0,732,0.0054644808743169,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,568,2022,0.0246153846153846,0.0,0.0,1.6925465838509317,13.0,23.76153846153846,16.725508789830627,30,0.3938461538461538,0.8646153846153846,0.0476923076923076,0.0,0.003076923076923,75.07692307692308,0.1,0.2907692307692308,0.0892307692307692,100.0,0.7446153846153846,0.816923076923077,0.4676923076923077,0.0,21.666666666666668,0.0,20.0,6.153846153846154,4.0,650,0.0,Jóvenes (bajo riesgo),🟠 Alto,🟡 Moderado (5-10‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,568,2023,0.0294659300184162,0.0,0.0,1.9189686924493556,14.0,24.320441988950275,15.646434923078097,30,0.3020257826887661,0.9116022099447514,0.0349907918968692,0.0,0.005524861878453,76.05893186003682,0.1,0.283609576427256,0.0957642725598526,85.71428571428571,0.7513812154696132,0.8324125230202578,0.4198895027624309,0.0,18.1,0.0,25.78268876611418,7.366482504604051,7.0,543,0.0,Jóvenes (bajo riesgo),🟠 Alto,🟡 Moderado (5-10‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,568,2024,0.0210772833723653,0.0,0.0,2.03988603988604,6.0,24.88416075650118,3.618933092925151,30,0.117096018735363,0.9203747072599532,0.0585480093676815,0.0,0.0070257611241217,90.86651053864168,0.1,0.2248243559718969,0.0889929742388758,100.0,0.7166276346604216,0.6463700234192038,0.4964871194379391,0.1779859484777517,14.233333333333333,0.0,14.05152224824356,2.34192037470726,1.0,427,0.0,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,573,2020,0.0133333333333333,444.44444444444446,0.0311111111111111,4.490990990990991,4.0,24.822222222222223,0.0,29,0.0444444444444444,0.9333333333333332,0.0577777777777777,0.0,0.0088888888888888,98.66666666666669,0.0689655172413793,0.1911111111111111,0.0755555555555555,100.0,0.9866666666666668,0.7155555555555555,0.0666666666666666,0.0044444444444444,7.758620689655173,0.0177777777777777,17.77777777777778,0.0,0.0,225,0.0,Jóvenes (bajo riesgo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,573,2021,0.0478468899521531,478.4688995215311,0.0717703349282296,4.485436893203883,2.0,24.79904306220096,0.0,29,0.0478468899521531,0.9234449760765552,0.0287081339712918,0.0,0.0095693779904306,98.08612440191388,0.0689655172413793,0.2440191387559808,0.0861244019138756,100.0,0.9808612440191388,0.7272727272727273,0.1004784688995215,0.0,7.206896551724138,0.0478468899521531,9.569377990430622,0.0,0.0,209,0.0095693779904306,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,573,2022,0.0704225352112676,0.0,0.0,4.226415094339623,7.0,23.92488262910798,3.2939122951945725,29,0.0328638497652582,0.9154929577464788,0.028169014084507,0.0,0.0093896713615023,100.0,0.0689655172413793,0.2629107981220657,0.0704225352112676,87.5,1.0,0.6901408450704225,0.0985915492957746,0.0046948356807511,7.344827586206897,0.0,32.863849765258216,4.694835680751174,1.0,213,0.0,Jóvenes (bajo riesgo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,573,2023,0.0466321243523316,0.0,0.0,4.466321243523316,7.0,25.29015544041451,0.0,29,0.0518134715025906,0.8911917098445595,0.0466321243523316,0.0,0.0103626943005181,99.48186528497408,0.0689655172413793,0.1917098445595854,0.0932642487046632,71.42857142857143,0.9948186528497408,0.7253886010362695,0.1088082901554404,0.0,6.655172413793103,0.0,36.269430051813465,0.0,0.0,193,0.0,Adultas jóvenes (óptimo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,573,2024,0.0405405405405405,0.0,0.0,4.547297297297297,2.0,24.87162162162162,3.1181001901581453,29,0.0405405405405405,0.8851351351351351,0.054054054054054,0.0,0.0067567567567567,98.64864864864865,0.0689655172413793,0.2162162162162162,0.0945945945945946,100.0,0.972972972972973,0.7162162162162162,0.1013513513513513,0.0067567567567567,5.103448275862069,0.0,13.513513513513514,6.756756756756757,1.0,148,0.0,Jóvenes (bajo riesgo),🟡 Moderado,🟡 Moderado (5-10‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,577,2020,0.0869565217391304,500.0,0.1304347826086956,4.318181818181818,0.0,27.43478260869565,0.0,3,0.0869565217391304,0.782608695652174,0.0,0.0,0.0,95.65217391304348,0.3333333333333333,0.0869565217391304,0.1739130434782608,0.0,0.9565217391304348,0.782608695652174,0.1739130434782608,0.0,7.666666666666667,0.0869565217391304,0.0,0.0,0.0,23,0.0434782608695652,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,577,2021,0.0,500.0,0.3333333333333333,4.166666666666667,0.0,28.25,0.0,3,0.0,1.0,0.0833333333333333,0.0,0.0,100.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.9166666666666666,0.1666666666666666,0.0,4.0,0.0,0.0,0.0,0.0,12,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,577,2022,0.0,0.0,0.0,4.769230769230769,0.0,26.615384615384617,0.0,3,0.0769230769230769,0.8461538461538461,0.0769230769230769,0.0,0.0,100.0,0.3333333333333333,0.0769230769230769,0.0769230769230769,0.0,1.0,0.7692307692307693,0.1538461538461538,0.0,4.333333333333333,0.0,0.0,0.0,0.0,13,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,577,2023,0.0,0.0,0.0,4.111111111111111,1.0,26.444444444444443,0.0,3,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.0,100.0,0.3333333333333333,0.0,0.0,100.0,1.0,0.6666666666666666,0.0,0.0,3.0,0.0,111.1111111111111,0.0,0.0,9,0.0,Adultas jóvenes (óptimo),🔴 Crítico,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,577,2024,0.0,0.0,0.0,4.0,0.0,20.75,0.0,3,0.25,1.0,0.0,0.0,0.0,87.5,0.3333333333333333,0.375,0.0,0.0,0.875,1.0,0.125,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,8,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,590,2020,0.0526315789473684,500.0,0.1228070175438596,4.541666666666667,2.0,25.07017543859649,0.0,2,0.175438596491228,0.6842105263157895,0.0350877192982456,0.0,0.0,82.45614035087719,0.5,0.1929824561403508,0.0701754385964912,100.0,0.8245614035087719,0.8421052631578947,0.1929824561403508,0.0,28.5,0.1578947368421052,35.08771929824561,0.0,0.0,57,0.0350877192982456,Adultas jóvenes (óptimo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,590,2021,0.0149253731343283,500.0,0.1044776119402985,4.818181818181818,1.0,25.58208955223881,0.0,2,0.0149253731343283,0.6417910447761194,0.0597014925373134,0.0,0.0,98.50746268656717,0.5,0.1641791044776119,0.1194029850746268,100.0,0.9850746268656716,0.7164179104477612,0.0298507462686567,0.0149253731343283,33.5,0.0298507462686567,14.92537313432836,0.0,0.0,67,0.0597014925373134,Adultas jóvenes (óptimo),🟡 Moderado,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,590,2022,0.048780487804878,0.0,0.0,3.8536585365853657,1.0,26.146341463414632,0.0,2,0.048780487804878,0.8780487804878049,0.0975609756097561,0.0,0.0,95.1219512195122,0.5,0.1463414634146341,0.1219512195121951,100.0,0.951219512195122,0.8292682926829268,0.0975609756097561,0.0,20.5,0.0,24.390243902439025,0.0,0.0,41,0.0,Adultas jóvenes (óptimo),🟠 Alto,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,590,2023,0.0263157894736842,0.0,0.0,3.789473684210526,0.0,25.68421052631579,0.0,2,0.0,0.8421052631578947,0.0263157894736842,0.0,0.0,97.36842105263158,0.5,0.1842105263157894,0.1052631578947368,0.0,0.9473684210526316,0.8157894736842105,0.1052631578947368,0.0,19.0,0.0,0.0,0.0,0.0,38,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,590,2024,0.0476190476190476,0.0,0.0,4.571428571428571,0.0,22.952380952380956,0.0,2,0.0476190476190476,0.9047619047619048,0.0476190476190476,0.0,0.0,95.23809523809524,0.5,0.3333333333333333,0.0,0.0,0.9523809523809524,0.8571428571428571,0.1428571428571428,0.0,10.5,0.0,0.0,0.0,0.0,21,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟡 Moderada
50,606,2020,0.0,500.0,0.1111111111111111,5.153846153846154,1.0,26.25925925925926,19.28453360747789,11,0.037037037037037,0.8888888888888888,0.0,0.0,0.0,96.29629629629628,0.0909090909090909,0.074074074074074,0.074074074074074,33.33333333333333,0.9629629629629628,0.6296296296296297,0.1111111111111111,0.0,2.4545454545454546,0.074074074074074,37.03703703703704,37.03703703703704,2.0,27,0.0,Adultas jóvenes (óptimo),🟠 Alto,🔴 Crítico (>20‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,606,2021,0.0,500.0,0.3636363636363636,5.727272727272728,0.0,25.40909090909091,0.0,11,0.0,0.6363636363636364,0.0,0.0,0.0,100.0,0.0909090909090909,0.1363636363636363,0.0,0.0,1.0,0.4090909090909091,0.0454545454545454,0.0909090909090909,2.0,0.0909090909090909,0.0,0.0,0.0,22,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,606,2022,0.0625,0.0,0.0,4.875,0.0,22.625,0.0,11,0.0625,0.875,0.0,0.0,0.0,100.0,0.0909090909090909,0.25,0.0,0.0,1.0,0.625,0.0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,16,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,606,2023,0.0,0.0,0.0,5.25,0.0,23.666666666666668,0.0,11,0.0833333333333333,1.0,0.0,0.0,0.0,100.0,0.0909090909090909,0.1666666666666666,0.0,0.0,1.0,0.75,0.0,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,12,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,606,2024,0.0,0.0,0.0,5.461538461538462,0.0,25.846153846153847,0.0,11,0.0,0.6923076923076923,0.0769230769230769,0.0,0.0,100.0,0.0909090909090909,0.1538461538461538,0.0769230769230769,0.0,1.0,0.6153846153846154,0.1538461538461538,0.0,1.181818181818182,0.0,0.0,0.0,0.0,13,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,680,2020,0.08,500.0,0.16,5.62,1.0,24.6,100.0,1,0.0,0.92,0.0,0.0,0.04,100.0,1.0,0.28,0.04,100.0,1.0,0.62,0.0,0.0,50.0,0.16,20.0,20.0,1.0,50,0.04,Jóvenes (bajo riesgo),🟠 Alto,🔴 Crítico (>20‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🔴 Sistema muy frágil,🔴 Muy alta (saturación)
50,680,2021,0.0227272727272727,500.0,0.2272727272727272,3.8372093023255816,2.0,23.25,100.0,1,0.1136363636363636,0.8636363636363636,0.0681818181818181,0.0,0.0,97.72727272727272,1.0,0.3181818181818182,0.0454545454545454,100.0,0.9772727272727272,0.5681818181818182,0.1363636363636363,0.0,44.0,0.1590909090909091,45.45454545454545,22.727272727272727,1.0,44,0.0454545454545454,Jóvenes (bajo riesgo),🟠 Alto,🔴 Crítico (>20‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🔴 Sistema muy frágil,🟠 Alta
50,680,2022,0.0,0.0,0.0,4.419354838709677,0.0,22.806451612903224,0.0,1,0.032258064516129,0.8387096774193549,0.032258064516129,0.0,0.0,100.0,1.0,0.3870967741935484,0.032258064516129,0.0,1.0,0.6129032258064516,0.0967741935483871,0.0,31.0,0.0,0.0,0.0,0.0,31,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,680,2023,0.0,0.0,0.0,5.033333333333333,0.0,27.33333333333333,0.0,1,0.0333333333333333,0.8,0.0,0.0,0.0,100.0,1.0,0.0666666666666666,0.1333333333333333,0.0,1.0,0.5666666666666667,0.0333333333333333,0.0,30.0,0.0,0.0,0.0,0.0,30,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,680,2024,0.032258064516129,0.0,0.0,6.064516129032258,0.0,24.258064516129032,0.0,1,0.0,0.8709677419354839,0.0967741935483871,0.0,0.0,100.0,1.0,0.2258064516129032,0.032258064516129,0.0,1.0,0.6774193548387096,0.032258064516129,0.0,31.0,0.0,0.0,0.0,1.0,31,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟠 Alta
50,683,2020,0.0,500.0,0.2631578947368421,5.0,0.0,27.26315789473684,0.0,2,0.1052631578947368,0.8947368421052632,0.0,0.0,0.0,100.0,0.5,0.0526315789473684,0.0526315789473684,0.0,1.0,0.8421052631578947,0.1052631578947368,0.0,9.5,0.5789473684210527,0.0,0.0,0.0,19,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,683,2021,0.0,500.0,0.7142857142857143,5.142857142857143,0.0,28.428571428571427,0.0,2,0.0,0.7142857142857143,0.1428571428571428,0.0,0.0,100.0,0.5,0.0,0.2857142857142857,0.0,1.0,0.8571428571428571,0.0,0.0,3.5,0.1428571428571428,0.0,0.0,0.0,7,0.2857142857142857,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,683,2022,0.1666666666666666,0.0,0.0,4.666666666666667,0.0,27.0,0.0,2,0.0,0.8333333333333334,0.0,0.0,0.0,100.0,0.5,0.1666666666666666,0.1666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6,0.0,Adultas jóvenes (óptimo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,683,2023,0.0,0.0,0.0,2.833333333333333,0.0,22.83333333333333,0.0,2,0.0,1.0,0.1666666666666666,0.0,0.0,100.0,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
50,683,2024,0.0,0.0,0.0,4.5,0.0,24.5,0.0,2,0.0,0.5,0.0,0.0,0.0,100.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Jóvenes (bajo riesgo),🟢 Bajo,🟢 Normal (OMS: <5‰),🟢 Bajo,🟢 Bajo,🟢 Excelente cobertura,🟡 Bajo (riesgo de subutilización),🟢 Bajo,🟢 Sistema fuerte,🟢 Baja (buena capacidad)
